35.97620371975,-79.25186583678999,0,0
35.97614979106,-79.25186583678999,0,1
35.97609586237,-79.25186583678999,0,2
35.97604193368,-79.25186583678999,0,3
35.97598800499,-79.25186583678999,0,4
35.97593407630001,-79.25186583678999,0,5
35.975880147610006,-79.25186583678999,0,6
35.975826218920005,-79.25186583678999,0,7
35.975772290230005,-79.25186583678999,0,8
35.975718361540004,-79.25186583678999,0,9
35.97566443285,-79.25186583678999,0,10
35.97561050416,-79.25186583678999,0,11
35.97555657547,-79.25186583678999,0,12
35.97550264678,-79.25186583678999,0,13
35.97544871809001,-79.25186583678999,0,14
35.975394789400006,-79.25186583678999,0,15
35.975340860710006,-79.25186583678999,0,16
35.975286932020005,-79.25186583678999,0,17
35.975233003330004,-79.25186583678999,0,18
35.97517907464,-79.25186583678999,0,19
35.97512514595,-79.25186583678999,0,20
35.97507121726,-79.25186583678999,0,21
35.97501728857,-79.25186583678999,0,22
35.97496335988001,-79.25186583678999,0,23
35.97490943119001,-79.25186583678999,0,24
35.974855502500006,-79.25186583678999,0,25
35.974801573810005,-79.25186583678999,0,26
35.974747645120004,-79.25186583678999,0,27
35.974693716430004,-79.25186583678999,0,28
35.97463978774,-79.25186583678999,0,29
35.97458585905,-79.25186583678999,0,30
35.97453193036,-79.25186583678999,0,31
35.97447800167001,-79.25186583678999,0,32
35.97442407298001,-79.25186583678999,0,33
35.974370144290006,-79.25186583678999,0,34
35.974316215600005,-79.25186583678999,0,35
35.974262286910005,-79.25186583678999,0,36
35.974208358220004,-79.25186583678999,0,37
35.97415442953,-79.25186583678999,0,38
35.97410050084,-79.25186583678999,0,39
35.97404657215,-79.25186583678999,0,40
35.97399264346001,-79.25186583678999,0,41
35.97393871477001,-79.25186583678999,0,42
35.973884786080006,-79.25186583678999,0,43
35.973830857390006,-79.25186583678999,0,44
35.973776928700005,-79.25186583678999,0,45
35.973723000010004,-79.25186583678999,0,46
35.97366907132,-79.25186583678999,0,47
35.97361514263,-79.25186583678999,0,48
35.97356121394,-79.25186583678999,0,49
35.97350728525001,-79.25186583678999,0,50
35.97345335656001,-79.25186583678999,0,51
35.97339942787001,-79.25186583678999,0,52
35.973345499180006,-79.25186583678999,0,53
35.973291570490005,-79.25186583678999,0,54
35.973237641800004,-79.25186583678999,0,55
35.973183713110004,-79.25186583678999,0,56
35.97312978442,-79.25186583678999,0,57
35.97307585573,-79.25186583678999,0,58
35.97302192704001,-79.25186583678999,0,59
35.97296799835001,-79.25186583678999,0,60
35.97291406966001,-79.25186583678999,0,61
35.972860140970006,-79.25186583678999,0,62
35.972806212280005,-79.25186583678999,0,63
35.972752283590005,-79.25186583678999,0,64
35.972698354900004,-79.25186583678999,0,65
35.97264442621,-79.25186583678999,0,66
35.97259049752,-79.25186583678999,0,67
35.97253656883,-79.25186583678999,0,68
35.97248264014001,-79.25186583678999,0,69
35.97242871145001,-79.25186583678999,0,70
35.972374782760006,-79.25186583678999,0,71
35.972320854070006,-79.25186583678999,0,72
35.972266925380005,-79.25186583678999,0,73
35.972212996690004,-79.25186583678999,0,74
35.972159068,-79.25186583678999,0,75
35.97210513931,-79.25186583678999,0,76
35.97205121062,-79.25186583678999,0,77
35.97199728193001,-79.25186583678999,0,78
35.97194335324001,-79.25186583678999,0,79
35.97188942455001,-79.25186583678999,0,80
35.971835495860006,-79.25186583678999,0,81
35.971781567170005,-79.25186583678999,0,82
35.971727638480004,-79.25186583678999,0,83
35.971673709790004,-79.25186583678999,0,84
35.9716197811,-79.25186583678999,0,85
35.97156585241,-79.25186583678999,0,86
35.97151192372001,-79.25186583678999,0,87
35.97145799503001,-79.25186583678999,0,88
35.97140406634001,-79.25186583678999,0,89
35.971350137650006,-79.25186583678999,0,90
35.971296208960005,-79.25186583678999,0,91
35.971242280270005,-79.25186583678999,0,92
35.971188351580004,-79.25186583678999,0,93
35.97113442289,-79.25186583678999,0,94
35.9710804942,-79.25186583678999,0,95
35.97102656551001,-79.25186583678999,0,96
35.97097263682001,-79.25186583678999,0,97
35.97091870813001,-79.25186583678999,0,98
35.97086477944001,-79.25186583678999,0,99
35.970810850750006,-79.25186583678999,0,100
35.970756922060005,-79.25186583678999,0,101
35.970702993370004,-79.25186583678999,0,102
35.97064906468,-79.25186583678999,0,103
35.97059513599,-79.25186583678999,0,104
35.97054120730001,-79.25186583678999,0,105
35.97048727861001,-79.25186583678999,0,106
35.97043334992001,-79.25186583678999,0,107
35.97037942123001,-79.25186583678999,0,108
35.970325492540006,-79.25186583678999,0,109
35.970271563850005,-79.25186583678999,0,110
35.970217635160004,-79.25186583678999,0,111
35.970163706470004,-79.25186583678999,0,112
35.97010977778,-79.25186583678999,0,113
35.97005584909001,-79.25186583678999,0,114
